Date,Symbol,Trader,Channel,isOpen,Asset,Type,Price,Qty,Price-actual,Prices,Prices-actual,Avged,STC-Qty,STC-Price,STC-Price-actual,STC-Prices,STC-Prices-actual,PnL,PnL-actual,PnL$,PnL$-actual,STC-Date,SL,TrailStats,STC-xQty,PnL.1,STC-PnL-actual,PnL$.1,STC-PnL$-actual
2023-05-22 11:58:24.785000,QQQ_052223C338,cedar_options,analyst-alerts,0,option,BTO,0.33,15,0.41,,,,15.0,0.33,0.28,0.33,0.28,0.0,-31.7073170731707,0.0,-195.0,2023-05-22 12:24:34.036000,,"min,-34.15%,$0.27,in 00:26:02| max,19.51%,$0.49,in 00:15:27| | TS:0.2,-4.88%,$0.39,in 00:17:37| TS:0.3,-17.07%,$0.34,in 00:25:22| TS:0.4,-31.71%,$0.28,in 00:25:42",,,,,
2023-05-22 12:00:35.074000,SPXW_052223C4215,avi9896,analyst-alerts,0,option,BTO,1.15,5,1.3,,,,5.0,0.75,0.7,0.75,0.7,-34.7826086956522,-46.1538461538462,-200.0,-300.0,2023-05-22 12:29:59.023000,,"min,-53.85%,$0.6,in 00:23:52| max,11.54%,$1.45,in 00:02:57| | TS:0.2,-11.54%,$1.15,in 00:06:27| TS:0.3,-23.08%,$1.0,in 00:15:27| TS:0.4,-38.46%,$0.8,in 00:23:17| TS:0.5,-46.15%,$0.7,in 00:23:32",,,,,
2023-05-22 12:07:05.615000,SPXW_052223P4130,ghost878.,analyst-alerts,0,option,BTO,1.4,1,0.1,,,,1.0,0.0,0.0,0,0,-100.0,-100.0,-140.0,-10.0,2023-05-23T00:00:00+0000,,,1.0,,,,
2023-05-22 12:07:52.750000,SPXW_052223P4180,ghost878.,analyst-alerts,0,option,BTO,1.4,1,1.5,,,,1.0,2.05,1.7,2.05,1.7,46.4285714285714,13.3333333333333,65.0,20.0,2023-05-22 12:25:51.450000,,"min,-23.33%,$1.15,in 00:05:59| max,40.0%,$2.1,in 00:16:34| | TS:0.2,-20.0%,$1.2,in 00:03:14",,,,,
2023-05-22 12:50:45.510000,AMZN_052623C116,evapanda,analyst-alerts,0,option,BTO,1.22,1,1.23,,,,1.0,1.22,1.23,1.22,1.23,0.0,0.0,0.0,0.0,2023-05-22 13:20:45.084000,,"min,-6.5%,$1.15,in 00:05:17| max,4.88%,$1.29,in 00:17:27| | ",,,,,
2023-05-22 13:42:27.751000,PNC_072123C140,avi9896,analyst-alerts,0,option,BTO,0.8,1,0.8,,,,1.0,1.4,1.25,1.4,1.25,75.0,56.25,60.0,45.0,2023-05-23 13:11:56.724334,,"min,-31.25%,$0.55,in 19:47:36| max,75.0%,$1.4,in 22:21:58| | TS:0.2,-31.25%,$0.55,in 19:47:36| TS:0.3,-31.25%,$0.55,in 19:47:36",,,,,
2023-05-22 13:54:48.584000,HZNP_061623C105,avi9896,analyst-alerts,0,option,BTO,0.65,1,0.65,,,,1.0,0.0,0.0,0,0,-100.0,-100.0,-65.0,-65.0,2023-06-17T00:00:00+0000,,,1.0,,,,
2023-05-22 14:27:27.611000,SPXW_052223C4215,ghost878.,analyst-alerts,0,option,BTO,0.45,1,0.5,,,,1.0,1.34,1.2,1.34,1.2,197.777777777778,140.0,89.0,70.0,2023-05-22 14:52:00.079000,,"min,-20.0%,$0.4,in 00:08:32| max,180.0%,$1.4,in 00:24:10| | TS:0.2,10.0%,$0.55,in 00:07:37| TS:0.3,-10.0%,$0.45,in 00:08:02| TS:0.4,-20.0%,$0.4,in 00:08:32",,,,,
2023-05-22 14:28:36.784000,QQQ_052223C337,dcruz,analyst-alerts,0,option,BTO,1.05,5,1.1,,,,5.0,1.08,1.02,1.08,1.02,2.85714285714286,-7.27272727272728,15.0,-40.0,2023-05-22 14:43:19.046000,,"min,-12.73%,$0.96,in 00:12:40| max,4.55%,$1.15,in 00:05:58| | ",,,,,
2023-05-22 14:58:46.206000,SPXW_052223C4215,ghost878.,analyst-alerts,0,option,BTO,0.45,1,0.5,,,,1.0,0.25,0.2,0.25,0.2,-44.4444444444445,-60.0,-20.0,-30.0,2023-05-22 15:10:46.706000,,"min,-60.0%,$0.2,in 00:11:22| max,10.0%,$0.55,in 00:02:07| | TS:0.2,-20.0%,$0.4,in 00:04:27| TS:0.3,-30.0%,$0.35,in 00:05:22| TS:0.4,-40.0%,$0.3,in 00:05:52| TS:0.5,-50.0%,$0.25,in 00:09:12",,,,,
2023-05-22 15:48:02.555000,SPXW_052223P4190,avi9896,analyst-alerts,0,option,BTO,0.5,1,0.45,,,,1.0,0.7,0.95,0.7,0.95,40.0,111.111111111111,20.0,50.0,2023-05-22 15:49:44.469000,,"min,-22.22%,$0.35,in 00:00:06| max,122.22%,$1.0,in 00:01:36| | TS:0.2,-22.22%,$0.35,in 00:00:06",,,,,
2023-05-23 09:40:50.241000,QQQ_052323C337,dcruz,analyst-alerts,0,option,BTO,0.81,13,0.83,,,,13.0,0.8,0.74,0.8,0.74,-2.0,-10.8433734939759,10.0,-117.0,2023-05-23 09:53:23.147000,,"min,-16.87%,$0.69,in 00:04:12| max,7.23%,$0.89,in 00:01:27| | TS:0.2,-16.87%,$0.69,in 00:04:12",,,,,
2023-05-23 09:46:27.055000,AMD_052623C114,evapanda,analyst-alerts,0,option,BTO,1.08,1,1.13,,,,1.0,0.87,0.84,0.87,0.84,-19.4444444444445,-25.6637168141593,-21.0,-29.0,2023-05-23 10:11:04.713000,,"min,-25.66%,$0.84,in 00:24:26| max,0.0%,$1.13,in 00:00:05| | TS:0.2,-20.35%,$0.9,in 00:02:36",,,,,
2023-05-23 09:46:50.055000,DIS_060223C94,tradewithnando,analyst-alerts,0,option,BTO,0.7,5,0.74,,,,5.0,0.0,0.0,0,0,-100.0,-100.0,-350.0,-370.0,2023-06-05T00:00:00+0000,,,1.0,,,,
2023-05-23 09:54:24.641000,TSLA_052623C197.5,dcruz,analyst-alerts,0,option,BTO,1.9,10,2.06,,,,20.0,0.4175,,1.01/0.22,,-78.0263157894737,,-2965.0,,2023-05-24 09:54:40.940000,,"min,-93.69%,$0.13,in 23:59:11| max,12.14%,$2.31,in 00:50:34| | TS:0.2,-20.87%,$1.63,in 00:06:02| TS:0.3,-21.84%,$1.61,in 01:23:14| TS:0.4,-34.95%,$1.34,in 01:51:30| TS:0.5,-44.17%,$1.15,in 02:24:51",,,,,
2023-05-23 09:58:03.919000,COIN_052523C65,husky_trades(Cblast),cb_challenge,0,option,BTO,1.05,4,,,,,4.0,0.3,,0.3,,-71.4285714285714,,-300.0,,2023-05-23 15:44:56.298335,,,,,,,
2023-05-23 10:02:19.768000,SPXW_052323P4160,ghost878.,analyst-alerts,0,option,BTO,2.35,3,2.6,,,,3.0,2.46666666666667,2.3,2.7/2.35,2.6/2.15,4.9645390070922,-11.5384615384615,35.0,-89.9999999999999,2023-05-23 10:08:57.092000,,"min,-15.38%,$2.2,in 00:06:03| max,5.77%,$2.75,in 00:02:52| | TS:0.2,-15.38%,$2.2,in 00:06:03",,,,,
2023-05-23 10:46:50.041000,QQQ_052423P334,enhancedmarket,1k-group,0,option,BTO,0.58,27,0.6,,,,27.0,0.986296296296296,0.881481481481482,0.94/0.93/1.23,0.9/0.81/1.16,70.051085568327,46.9135802469136,1097.0,760.000000000001,2023-05-23 13:33:22.325000,,"min,-25.0%,$0.45,in 00:57:00| max,105.0%,$1.23,in 02:43:49| | TS:0.2,-8.33%,$0.55,in 00:16:04| TS:0.3,-20.0%,$0.48,in 00:40:59",,,,,
2023-05-23 10:55:33.738000,SPXW_052323P4170,enhancedmarket,analyst-alerts,0,option,BTO,3.2,10,3.46,,,1.0,10.0,4.26,3.5,3.6/5.4/8.4,2.9/4.9/6.9,33.125,1.15606936416185,1060.0,40.0,2023-05-23 12:39:14.354000,,"min,-56.65%,$1.5,in 01:02:07| max,134.1%,$8.1,in 01:43:08| | TS:0.2,-10.4%,$3.1,in 00:05:25| TS:0.3,-24.86%,$2.6,in 00:07:20| TS:0.4,-33.53%,$2.3,in 00:28:05| TS:0.5,-45.09%,$1.9,in 00:34:46",,,,,
2023-05-23 11:39:56.116000,SPXW_052323C4200,husky_trades(Cblast),analyst-alerts,0,option,BTO,1.15,50,1.25,,,,50.0,0.0,0.0,0,0,-100.0,-100.0,-5750.0,-6250.0,2023-05-24T00:00:00+0000,,,1.0,,,,
2023-05-23 11:45:23.263000,SPY_052323C418,cedar_options,analyst-alerts,0,option,BTO,0.66,8,0.65,,,,8.0,0.31,0.25,0.31,0.25,-53.030303030303,-61.5384615384615,-280.0,-320.0,2023-05-23 12:36:34.807000,,"min,-66.15%,$0.22,in 00:50:34| max,0.0%,$0.65,in 00:00:02| | TS:0.2,-20.0%,$0.52,in 00:14:08| TS:0.3,-30.77%,$0.45,in 00:20:38| TS:0.4,-40.0%,$0.39,in 00:25:03| TS:0.5,-50.77%,$0.32,in 00:43:08",,,,,
2023-05-23 12:21:38.234000,GOOGL_060223C130,evapanda,analyst-alerts,0,option,BTO,0.6,1,0.61,,,,1.0,0.24,0.24,0.24,0.24,-60.0,-60.655737704918,-36.0,-37.0,2023-05-24 09:46:33.326000,,"min,-63.93%,$0.22,in 21:08:26| max,3.28%,$0.63,in 00:01:33| | TS:0.2,-18.03%,$0.5,in 00:16:39| TS:0.3,-27.87%,$0.44,in 00:57:50| TS:0.4,-39.34%,$0.37,in 01:25:21| TS:0.5,-63.93%,$0.22,in 21:08:26",,,,,
2023-05-23 12:21:48.484000,QQQ_052323C336,dcruz,analyst-alerts,0,option,BTO,0.78,20,0.79,,,,20.0,0.62,0.61,0.62,0.61,-20.5128205128205,-22.7848101265823,-320.0,-360.0,2023-05-23 12:28:46.343000,,"min,-24.05%,$0.6,in 00:06:43| max,2.53%,$0.81,in 00:01:18| | TS:0.2,-18.99%,$0.64,in 00:06:23",,,,,
2023-05-23 13:17:51.776000,SPY_052423C418,enhancedmarket,analyst-alerts,0,option,BTO,0.9,15,0.91,,,,15.0,0.7,0.62,0.7,0.62,-22.2222222222222,-31.8681318681319,-300.0,-435.0,2023-05-23 13:29:35.763000,,"min,-31.87%,$0.62,in 00:11:37| max,1.1%,$0.92,in 00:00:17| | TS:0.2,-27.47%,$0.66,in 00:09:42| TS:0.3,-31.87%,$0.62,in 00:11:37",,,,,
2023-05-23 13:25:02.977000,HTCR,oogwayta,analyst-alerts,0,stock,BTO,2.7,200,2.9,,,,200.0,2.85,2.815,2.92/2.78,2.86/2.77,5.55555555555555,-2.93103448275862,30.0,-17.0,2023-05-23 13:30:29.879000,,"min,-5.17%,$2.75,in 00:04:00| max,2.41%,$2.97,in 00:00:56| | ",,,,,
2023-05-23 13:34:14.496624,LOVE_072123C30,avi9896,analyst-alerts,0,option,BTO,0.6,1,0.55,,,,1.0,0.7,0.55,0.7,0.55,16.6666666666667,0.0,10.0,0.0,2023-06-05 09:57:22.701000,,"| min,-100.0%,$0.0,in 1 days 19:50:50| max,63.64%,$0.9,in 12 days 20:03:37| | TS:0.2,-27.27%,$0.4,in 00:50:25| TS:0.3,-36.36%,$0.35,in 02:08:08| TS:0.4,-45.45%,$0.3,in 20:14:20| TS:0.5,-54.55%,$0.25,in 21:19:24",,,,,
2023-05-23 13:59:37.781000,SPX_052323C4175,avi9896,analyst-alerts,0,option,BTO,1.15,3,,,,,3.0,1.6,,1.5/1.8,,39.1304347826087,,135.0,,2023-05-23 14:07:09.775000,,,,,,,
2023-05-23 14:34:18.164000,SPX_052323C4160,Father#4214,analyst-alerts,0,option,BTO,2.45,2,,,,,2.0,0.1,,0.1,,-95.9183673469388,,-470.0,,2023-05-23 15:50:37.266000,,,,,,,
2023-05-23 14:50:44.779000,SPX_052323C4155,avi9896,analyst-alerts,0,option,BTO,2.95,2,,,,,2.0,3.4,,3.4,,15.2542372881356,,89.9999999999999,,2023-05-23 14:55:25.299000,,,,,,,
2023-05-23 14:51:55.748000,TSLA_052623C190,enhancedmarket,analyst-alerts,0,option,BTO,2.25,5,2.25,,,,5.0,1.448,1.436,1.8/0.92,1.8/0.89,-35.6444444444444,-36.1777777777778,-401.0,-407.0,2023-05-24 09:30:57.092000,,"min,-63.56%,$0.82,in 18:38:13| max,5.33%,$2.37,in 00:08:09| | TS:0.2,-16.44%,$1.88,in 00:51:16| TS:0.3,-62.22%,$0.85,in 18:38:08| TS:0.4,-62.22%,$0.85,in 18:38:08| TS:0.5,-62.22%,$0.85,in 18:38:08",,,,,
2023-05-23 15:06:15.163000,XPEV_052623C10,avi9896,analyst-alerts,0,option,BTO,0.16,10,0.17,,,,10.0,0.01,0.01,0.01,0.01,-93.75,-94.1176470588235,-150.0,-160.0,2023-05-24 11:12:50.455000,,"min,-100.0%,$0.0,in 18:25:36| max,0.0%,$0.17,in 00:00:05| | TS:0.2,-94.12%,$0.01,in 18:25:17| TS:0.3,-94.12%,$0.01,in 18:25:17| TS:0.4,-94.12%,$0.01,in 18:25:17| TS:0.5,-94.12%,$0.01,in 18:25:17",,,,,
2023-05-23 15:21:22.737000,SPX_052323C4155,avi9896,analyst-alerts,0,option,BTO,1.1,1,,,,,1.0,1.75,,1.75,,59.0909090909091,,65.0,,2023-05-23 15:23:39.710000,,,,,,,
2023-05-23 15:49:42.737000,SPX_052323C4155,avi9896,analyst-alerts,0,option,BTO,0.8,1,,,,,1.0,0.5,,0.5,,-37.5,,-30.0,,2023-05-23 15:52:43.611000,,,,,,,
2023-05-24 09:31:14.819000,UTRS,oogwayta,analyst-alerts,0,stock,BTO,0.52,900,0.5371,,,,900.0,0.546666666666667,0.534211111111111,0.55/0.52,0.54/0.4879,5.12820512820514,-0.537867974099598,24.0000000000001,-2.60000000000005,2023-05-24 09:35:23.546000,,"min,-11.75%,$0.474,in 00:04:04| max,2.81%,$0.5522,in 00:02:24| | ",,,,,
2023-05-24 09:31:16.481000,NFLX_052623C367.5,dcruz,analyst-alerts,0,option,BTO,2.16,7,2.22,,,,7.0,2.75,2.73,2.75,2.73,27.3148148148148,22.972972972973,413.0,357.0,2023-05-24 09:34:19.960000,,"min,-6.76%,$2.07,in 00:01:27| max,26.58%,$2.81,in 00:02:57| | ",,,,,
2023-05-24 09:31:20.285000,NFLX_052623C371,evapanda,analyst-alerts,0,option,BTO,1.76,1,,,,,1.0,1.76,,1.76,,0.0,,0.0,,2023-05-24 09:36:32.426000,,,,,,,
2023-05-24 09:32:43.184000,ADBE_060223P350,avi9896,analyst-alerts,0,option,BTO,1.6,3,1.71,,,,4.0,1.81,1.705,1.81/1.81,1.7/1.71,13.125,-0.292397660818707,84.0,-1.99999999999996,2023-05-24 09:43:29.471000,,"min,-6.43%,$1.6,in 00:00:10| max,4.68%,$1.79,in 00:07:47| | ",,,,,
2023-05-24 09:33:21.630000,SPXW_052423C4140,Father#4214,analyst-alerts,0,option,BTO,5.6,1,5.8,,,,1.0,6.7,6.4,6.7,6.4,19.6428571428572,10.3448275862069,110.0,60.0000000000001,2023-05-24 09:34:56.770000,,"min,-1.72%,$5.7,in 00:00:07| max,15.52%,$6.7,in 00:01:22| | ",,,,,
2023-05-24 09:35:26.692000,NFLX_052623C370,evapanda,analyst-alerts,0,option,BTO,1.76,1,2.33,,,,2.0,1.76,2.12,1.76,2.12,0.0,-9.01287553648068,0.0,-42.0,2023-05-24 09:35:35.666000,,"min,-9.87%,$2.1,in 00:00:07| max,0.0%,$2.33,in 00:00:02| | ",,,,,
2023-05-24 09:37:13.524000,EEIQ,oogwayta,analyst-alerts,0,stock,BTO,2.6,200,2.65,,,,200.0,2.7475,2.64,2.73/2.8,2.62/2.7,5.67307692307692,-0.37735849056603,29.5,-1.99999999999996,2023-05-24 09:41:02.810000,,"min,-1.51%,$2.61,in 00:01:36| max,6.42%,$2.82,in 00:03:36| | ",,,,,
2023-05-24 09:37:19.220000,NFLX_052623C375,dcruz,analyst-alerts,0,option,BTO,1.49,8,1.8,,,,8.0,1.85,1.84,1.85,1.84,24.1610738255034,2.22222222222222,288.0,32.0,2023-05-24 09:38:12.676000,,"min,-4.44%,$1.72,in 00:00:09| max,5.56%,$1.9,in 00:01:26| | ",,,,,
2023-05-24 09:38:06.891000,AMD_052623P104,enhancedmarket,analyst-alerts,0,option,BTO,0.73,15,0.76,,,,25.0,0.5,0.46,0.5,0.46,-31.5068493150685,-39.4736842105263,-575.0,-750.0,2023-05-24 15:19:08.194000,,"min,-40.79%,$0.45,in 05:40:59| max,42.11%,$1.08,in 01:13:50| | TS:0.2,-14.47%,$0.65,in 00:10:54| TS:0.3,-1.32%,$0.75,in 01:48:33| TS:0.4,-18.42%,$0.62,in 02:28:07| TS:0.5,-28.95%,$0.54,in 05:36:10",,,,,
2023-05-24 09:41:42.805000,HD_052623P290,tradewithnando,analyst-alerts,0,option,BTO,1.18,5,1.35,,,,5.0,1.416,1.342,1.4/1.48,1.32/1.43,20.0,-0.592592592592593,118.0,-4.0,2023-05-24 09:50:09.016000,,"min,-23.7%,$1.03,in 00:02:47| max,7.41%,$1.45,in 00:07:18| | TS:0.2,-23.7%,$1.03,in 00:02:47",,,,,
2023-05-24 09:48:52.954000,SPXW_052423C4140,Father#4214,analyst-alerts,0,option,BTO,4.0,1,4.2,,,,1.0,3.5,2.6,3.5,2.6,-12.5,-38.0952380952381,-50.0,-160.0,2023-05-24 10:05:05.162000,,"min,-34.52%,$2.75,in 00:15:43| max,4.76%,$4.4,in 00:01:27| | TS:0.2,-19.05%,$3.4,in 00:04:10| TS:0.3,-28.57%,$3.0,in 00:13:12",,,,,
2023-05-24 09:52:40.222000,TSLA_052423P175,ghost878.,analyst-alerts,0,option,BTO,1.25,3,,,,,3.0,1.55666666666667,,1.57/1.35/1.75,,24.5333333333333,,92.0,,2023-05-24 10:10:05.516000,,,,,,,
2023-05-24 09:57:08.111000,NFLX_052623C372.5,dcruz,analyst-alerts,0,option,BTO,1.8,5,1.84,,,,6.0,1.65,1.63,1.5/1.8,1.5/1.76,-8.33333333333333,-11.4130434782609,-89.9999999999999,-126.0,2023-05-24 10:14:11.681000,,"min,-42.93%,$1.05,in 00:10:08| max,7.61%,$1.98,in 00:01:03| | TS:0.2,-17.39%,$1.52,in 00:05:33| TS:0.3,-29.35%,$1.3,in 00:06:03| TS:0.4,-36.41%,$1.17,in 00:06:18",,,,,
2023-05-24 09:59:47.512000,TSLA_052623P175,tradewithnando,analyst-alerts,0,option,BTO,1.3,1,1.35,,,,1.0,1.54,1.52,1.54,1.52,18.4615384615385,12.5925925925926,24.0,17.0,2023-05-24 10:04:14.163000,,"min,-5.93%,$1.27,in 00:01:28| max,15.56%,$1.56,in 00:04:13| | ",,,,,
2023-05-24 10:11:21.445000,M_081823C17,avi9896,analyst-alerts,0,option,BTO,0.97,1,0.95,,,,1.0,1.0,0.99,1,0.99,3.09278350515464,4.21052631578948,3.0,4.0,2023-06-07 14:27:23.470000,,"| min,-100.0%,$0.0,in 23:13:45| max,8.42%,$1.03,in 14 days 00:01:07| | TS:0.2,-100.0%,$0.0,in 23:13:45| TS:0.3,-100.0%,$0.0,in 23:13:45| TS:0.4,-100.0%,$0.0,in 23:13:45| TS:0.5,-100.0%,$0.0,in 23:13:45",,,,,
2023-05-24 10:19:03.003000,SPXW_052423C4150,ghost878.,analyst-alerts,0,option,BTO,1.45,3,1.65,,,,3.0,1.35,1.3,1.35,1.3,-6.89655172413792,-21.2121212121212,-30.0,-105.0,2023-05-24 10:22:01.065000,,"min,-21.21%,$1.3,in 00:02:01| max,0.0%,$1.65,in 00:00:06| | TS:0.2,-21.21%,$1.3,in 00:02:01",,,,,
2023-05-24 10:35:03.418000,USO_060223C67,avi9896,analyst-alerts,0,option,BTO,0.38,8,1.0,,,,8.0,0.0,0.0,0,0,-100.0,-100.0,-304.0,-800.0,2023-06-05T00:00:00+0000,,,1.0,,,,
2023-05-24 10:35:05.893000,QQQ_052423C331,dcruz,analyst-alerts,0,option,BTO,0.85,10,0.86,,,,10.0,0.8,0.79,0.8,0.79,-5.88235294117646,-8.13953488372093,-49.9999999999999,-70.0,2023-05-24 10:38:15.856000,,"min,-9.3%,$0.78,in 00:02:46| max,3.49%,$0.89,in 00:00:36| | ",,,,,
2023-05-24 10:41:39.882000,RBLX_052623C40,husky_trades(Cblast),cb_challenge,0,option,BTO,0.62,5,0.65,,,,5.0,0.78,0.75,0.78,0.75,25.8064516129032,15.3846153846154,80.0,50.0,2023-05-24 11:33:21.080000,,"min,-6.15%,$0.61,in 00:20:37| max,27.69%,$0.83,in 00:49:45| | TS:0.2,-6.15%,$0.61,in 00:20:37",,,,,
2023-05-24 11:10:15.765000,SPXW_052423C4135,husky_trades(Cblast),cb_challenge,0,option,BTO,2.35,1,2.75,,,,1.0,4.9,4.1,4.9,4.1,108.510638297872,49.0909090909091,255.0,135.0,2023-05-24 11:28:08.034000,,"min,-16.36%,$2.3,in 00:03:08| max,78.18%,$4.9,in 00:17:19| | ",,,,,
2023-05-24 12:51:14.858000,SPXW_052523C4160,avi9896,analyst-alerts,0,option,BTO,3.0,2,3.1,,,,2.0,3.7,3.1,3.7,3.1,23.3333333333333,0.0,140.0,0.0,2023-05-24 13:45:50.269000,,"min,-20.97%,$2.45,in 00:23:11| max,19.35%,$3.7,in 00:53:57| | TS:0.2,-20.97%,$2.45,in 00:23:11",,,,,
2023-05-24 13:27:41.715000,QQQ_052623C334,evapanda,analyst-alerts,0,option,BTO,0.85,1,0.86,,,,1.0,0.97,0.97,0.97,0.97,14.1176470588235,12.7906976744186,12.0,11.0,2023-05-24 13:41:45.376000,,"min,-3.49%,$0.83,in 00:00:25| max,13.95%,$0.98,in 00:13:10| | ",,,,,
2023-05-24 13:32:54.775000,SPXW_052423C4130,ghost878.,analyst-alerts,0,option,BTO,3.1,1,2.35,,,,1.0,0.0,0.0,0,0,-100.0,-100.0,-310.0,-235.0,2023-05-25T00:00:00+0000,,,1.0,,,,
2023-05-24 13:36:56.294000,SPXW_052423C4135,Father#4214,analyst-alerts,0,option,BTO,1.85,1,2.0,,,,1.0,0.8,0.7,0.8,0.7,-56.7567567567568,-65.0,-105.0,-130.0,2023-05-24 14:11:48.210000,,"min,-67.5%,$0.65,in 00:34:34| max,15.0%,$2.3,in 00:08:16| | TS:0.2,-47.5%,$1.05,in 00:08:19| TS:0.3,-47.5%,$1.05,in 00:08:19| TS:0.4,-47.5%,$1.05,in 00:08:19| TS:0.5,-47.5%,$1.05,in 00:08:19",,,,,
2023-05-24 14:00:07.472000,QQQ_052523C334,avi9896,analyst-alerts,0,option,BTO,0.6,10,0.7,,,,10.0,0.504,0.484,0.54/0.48,0.52/0.46,-16.0,-30.8571428571429,-96.0,-216.0,2023-05-24 14:11:37.977000,,"min,-34.29%,$0.46,in 00:11:23| max,0.0%,$0.7,in 00:00:06| | TS:0.2,-24.29%,$0.53,in 00:01:44| TS:0.3,-31.43%,$0.48,in 00:04:28",,,,,
2023-05-24 14:37:40.118000,TSLA_052623C185,tradewithnando,analyst-alerts,0,option,BTO,1.95,1,1.97,,,,1.0,2.2,2.13,2.2,2.13,12.8205128205128,8.12182741116751,25.0,16.0,2023-05-24 14:46:45.939000,,"min,0.0%,$1.97,in 00:00:06| max,11.17%,$2.19,in 00:08:36| | ",,,,,
2023-05-24 14:49:06.094000,AMZN_052623C118,evapanda,analyst-alerts,0,option,BTO,0.68,1,0.69,,,,1.0,0.88,0.91,0.88,0.91,29.4117647058823,31.8840579710145,20.0,22.0,2023-05-24 15:20:07.038000,,"min,-4.35%,$0.66,in 00:05:25| max,31.88%,$0.91,in 00:31:01| | ",,,,,
2023-05-24 15:18:55.043000,NFLX_060223C380,dcruz,analyst-alerts,0,option,BTO,3.2,4,3.4,,,,4.0,4.4875,4.325,4.0/4.1/4.75/5.1,3.85/3.95/4.6/4.9,40.234375,27.2058823529412,515.0,370.0,2023-05-26 12:06:13.858000,,"min,-100.0%,$0.0,in 18:06:11| max,47.06%,$5.0,in 1 days 20:45:37| | TS:0.2,0.0%,$3.4,in 00:40:53| TS:0.3,-100.0%,$0.0,in 18:06:11| TS:0.4,-100.0%,$0.0,in 18:06:11| TS:0.5,-100.0%,$0.0,in 18:06:11",,,,,
2023-05-24 15:22:45.406000,SHOP_091523C65,skowih,analyst-alerts,0,option,BTO,4.95,1,5.05,,,,1.0,4.98,4.85,4.98,4.85,0.606060606060611,-3.96039603960396,3.00000000000003,-20.0,2023-05-25 09:31:32.884000,,"min,-100.0%,$0.0,in 18:02:21| max,0.0%,$5.05,in 00:00:01| | TS:0.2,-100.0%,$0.0,in 18:02:21| TS:0.3,-100.0%,$0.0,in 18:02:21| TS:0.4,-100.0%,$0.0,in 18:02:21| TS:0.5,-100.0%,$0.0,in 18:02:21",,,,,
2023-05-24 15:37:43.255000,XOM_060923C110,tradewithnando,analyst-alerts,0,option,BTO,1.33,6,1.38,1.55/1.1,1.57/1.18,1.0,6.0,0.0,0.0,0,0,-100.0,-100.0,-798.0,-828.0,2023-06-12T00:00:00+0000,,,1.0,,,,
2023-05-24 15:46:45.645000,SPXW_060223C4300,evapanda,analyst-alerts,0,option,BTO,0.85,1,0.9,,,,1.0,1.4,1.3,1.4,1.3,64.7058823529412,44.4444444444445,55.0,40.0,2023-05-25 09:30:34.573000,,"min,-16.67%,$0.75,in 00:08:32| max,50.0%,$1.35,in 17:43:34| | ",,,,,
2023-05-24 15:58:28.563000,BBY_060223C72,avi9896,analyst-alerts,0,option,BTO,1.66,1,1.64,,,,1.0,1.54,1.24,1.54,1.24,-7.2289156626506,-24.390243902439,-12.0,-40.0,2023-05-25 10:08:35.230000,,"min,-100.0%,$0.0,in 17:26:39| max,0.0%,$1.64,in 00:00:03| | TS:0.2,-100.0%,$0.0,in 17:26:39| TS:0.3,-100.0%,$0.0,in 17:26:39| TS:0.4,-100.0%,$0.0,in 17:26:39| TS:0.5,-100.0%,$0.0,in 17:26:39",,,,,
2023-05-24 16:35:33.678000,WDC,avi9896,analyst-alerts,0,stock,BTO,37.55,50,37.89,,,,50.0,39.105,39.125,39.01/39.2,39.04/39.21,4.14114513981358,3.25943520717867,77.75,61.75,2023-05-26 11:15:11.212000,,"min,-4.99%,$36.0,in 23:27:16| max,3.99%,$39.4,in 1 days 18:14:46| | ",,,,,
2023-05-25 09:30:54.495000,BMR,oogwayta,analyst-alerts,0,stock,BTO,6.14,80,6.31,,,,80.0,7.27375,6.92625,7.3/7.23,6.87/7.02,18.4649837133551,9.76624405705231,90.7,49.3000000000001,2023-05-25 09:35:56.455000,,"min,0.0%,$6.31,in 00:00:06| max,18.7%,$7.49,in 00:04:22| | ",,,,,
2023-05-25 09:36:58.366000,NFLX_052623C365,dcruz,analyst-alerts,0,option,BTO,2.2,5,2.42,,,,5.0,2.75,2.65,2.75,2.65,25.0,9.50413223140496,275.0,115.0,2023-05-25 09:37:49.472000,,"min,-4.55%,$2.31,in 00:00:08| max,9.92%,$2.66,in 00:00:42| | ",,,,,
2023-05-25 09:40:27.045000,NFLX_052623C370,dcruz,analyst-alerts,0,option,BTO,1.25,8,1.32,,,,8.0,1.65,1.605,1.57/1.73,1.48/1.73,32.0,21.5909090909091,320.0,228.0,2023-05-25 10:39:30.342000,,"min,-38.64%,$0.81,in 00:31:08| max,28.79%,$1.7,in 00:58:53| | TS:0.2,-1.52%,$1.3,in 00:07:48| TS:0.3,-13.64%,$1.14,in 00:11:33| TS:0.4,-28.79%,$0.94,in 00:12:28| TS:0.5,-38.64%,$0.81,in 00:31:08",,,,,
2023-05-25 09:40:39.556000,WLDS,oogwayta,analyst-alerts,0,stock,BTO,0.81,600,0.8394,,,,600.0,0.96,0.96,0.96,0.96,18.5185185185185,14.3674052894925,89.9999999999999,72.3599999999999,2023-05-25 09:41:53.665000,,"min,0.0%,$0.8394,in 00:00:05| max,14.37%,$0.96,in 00:00:55| | ",,,,,
